iteration, target_sr_loss, target_sr_vgg_loss, tar_hf_loss, ref_loss, ref_vgg_loss, loss_tar_lr, loss_tar_lr_vgg, loss_interpo, loss_tv, loss_ref_hf, total_loss, loss_ref_gv, total_loss, 20240501-153251
im_1,
4600_phu, total_loss: 4.43324, loss_dr: 0.06498, , ,
4600-whole, 1.28904, 0.31738, 2.37223, 1.60643
4650_phu, total_loss: 6.23097, loss_dr: 0.06939, , ,
4650-whole, 1.28816, 0.31738, 2.36890, 1.60554
4700_phu, total_loss: 3.90700, loss_dr: 0.06532, , ,
4700-whole, 1.28760, 0.31737, 2.36682, 1.60498
4750_phu, total_loss: 6.70473, loss_dr: 0.07558, , ,
4750-whole, 1.28698, 0.31737, 2.36446, 1.60436
4800_phu, total_loss: 4.99803, loss_dr: 0.06195, , ,
4800-whole, 1.28878, 0.31734, 2.37146, 1.60612
4850_phu, total_loss: 5.96645, loss_dr: 0.05101, , ,
4850-whole, 1.28857, 0.31733, 2.37073, 1.60590
4900_phu, total_loss: 4.78688, loss_dr: 0.05911, , ,
4900-whole, 1.28854, 0.31732, 2.37067, 1.60586
4950_phu, total_loss: 4.84637, loss_dr: 0.08480, , ,
4950-whole, 1.28870, 0.31730, 2.37132, 1.60600
5000_phu, total_loss: 3.35963, loss_dr: 0.06883, , ,
5000-whole, 1.28771, 0.31730, 2.36762, 1.60502
5050_phu, total_loss: 5.84799, loss_dr: 0.06581, , ,
5050-whole, 1.28979, 0.31726, 2.37554, 1.60705
5100_phu, total_loss: 5.90804, loss_dr: 0.05160, , ,
5100-whole, 1.28756, 0.31728, 2.36716, 1.60484
5150_phu, total_loss: 4.59960, loss_dr: 0.05743, , ,
5150-whole, 1.28832, 0.31726, 2.37013, 1.60557
5200_phu, total_loss: 5.63631, loss_dr: 0.06605, , ,
5200-whole, 1.28776, 0.31725, 2.36807, 1.60501
5250_phu, total_loss: 6.13582, loss_dr: 0.07009, , ,
5250-whole, 1.28877, 0.31723, 2.37196, 1.60599
5300_phu, total_loss: 6.03862, loss_dr: 0.09400, , ,
5300-whole, 1.29049, 0.31719, 2.37844, 1.60769
5350_phu, total_loss: 5.79288, loss_dr: 0.09797, , ,
5350-whole, 1.28805, 0.31721, 2.36937, 1.60526
5400_phu, total_loss: 5.64701, loss_dr: 0.08056, , ,
5400-whole, 1.28915, 0.31718, 2.37359, 1.60633
5450_phu, total_loss: 3.65638, loss_dr: 0.08506, , ,
5450-whole, 1.28878, 0.31717, 2.37230, 1.60595
5500_phu, total_loss: 3.89573, loss_dr: 0.08758, , ,
5500-whole, 1.28819, 0.31717, 2.37011, 1.60536
5550_phu, total_loss: 5.78172, loss_dr: 0.08808, , ,
5550-whole, 1.28855, 0.31715, 2.37155, 1.60570
5600_phu, total_loss: 6.43612, loss_dr: 0.08119, , ,
5600-whole, 1.28866, 0.31713, 2.37204, 1.60579
5650_phu, total_loss: 4.21370, loss_dr: 0.06839, , ,
5650-whole, 1.28780, 0.31712, 2.36887, 1.60493
5700_phu, total_loss: 4.20813, loss_dr: 0.05040, , ,
5700-whole, 1.28755, 0.31711, 2.36795, 1.60466
5750_phu, total_loss: 4.73203, loss_dr: 0.08756, , ,
5750-whole, 1.28834, 0.31709, 2.37107, 1.60543
5800_phu, total_loss: 4.61486, loss_dr: 0.09793, , ,
5800-whole, 1.28847, 0.31707, 2.37162, 1.60554
5850_phu, total_loss: 6.55650, loss_dr: 0.07672, , ,
5850-whole, 1.28884, 0.31705, 2.37310, 1.60590
5900_phu, total_loss: 4.73266, loss_dr: 0.11282, , ,
5900-whole, 1.28983, 0.31703, 2.37682, 1.60686
5950_phu, total_loss: 6.95690, loss_dr: 0.10678, , ,
5950-whole, 1.29076, 0.31700, 2.38027, 1.60776
6000_phu, total_loss: 5.22978, loss_dr: 0.05071, , ,
6000-whole, 1.29198, 0.31697, 2.38472, 1.60895
6050_phu, total_loss: 5.81688, loss_dr: 0.07503, , ,
6050-whole, 1.29253, 0.31695, 2.38671, 1.60948
6100_phu, total_loss: 6.45898, loss_dr: 0.11278, , ,
6100-whole, 1.29086, 0.31696, 2.38083, 1.60781
6150_phu, total_loss: 5.44603, loss_dr: 0.05149, , ,
6150-whole, 1.29036, 0.31695, 2.37912, 1.60731
6200_phu, total_loss: 5.71685, loss_dr: 0.06647, , ,
6200-whole, 1.29010, 0.31694, 2.37822, 1.60703
6250_phu, total_loss: 7.25295, loss_dr: 0.07389, , ,
6250-whole, 1.29223, 0.31689, 2.38596, 1.60912
6300_phu, total_loss: 5.88487, loss_dr: 0.12273, , ,
6300-whole, 1.28765, 0.31694, 2.36925, 1.60459
6350_phu, total_loss: 6.17963, loss_dr: 0.08268, , ,
6350-whole, 1.28718, 0.31693, 2.36752, 1.60411
6400_phu, total_loss: 5.60658, loss_dr: 0.08756, , ,
6400-whole, 1.28605, 0.31693, 2.36317, 1.60297
6450_phu, total_loss: 3.62110, loss_dr: 0.06269, , ,
6450-whole, 1.28520, 0.31693, 2.35986, 1.60212
6500_phu, total_loss: 5.66832, loss_dr: 0.05602, , ,
6500-whole, 1.28333, 0.31693, 2.35227, 1.60026
6550_phu, total_loss: 5.53720, loss_dr: 0.10742, , ,
6550-whole, 1.28532, 0.31689, 2.36051, 1.60221
6600_phu, total_loss: 5.02159, loss_dr: 0.05253, , ,
6600-whole, 1.28491, 0.31688, 2.35896, 1.60179
6650_phu, total_loss: 5.14608, loss_dr: 0.07579, , ,
6650-whole, 1.28408, 0.31688, 2.35562, 1.60096
6700_phu, total_loss: 6.05030, loss_dr: 0.06861, , ,
6700-whole, 1.28454, 0.31686, 2.35761, 1.60140
6750_phu, total_loss: 5.81267, loss_dr: 0.07773, , ,
6750-whole, 1.28557, 0.31683, 2.36181, 1.60240
6800_phu, total_loss: 6.65997, loss_dr: 0.09433, , ,
6800-whole, 1.28538, 0.31681, 2.36114, 1.60219
6850_phu, total_loss: 6.38484, loss_dr: 0.07751, , ,
6850-whole, 1.28514, 0.31680, 2.36028, 1.60194
6900_phu, total_loss: 4.32446, loss_dr: 0.10103, , ,
6900-whole, 1.28555, 0.31678, 2.36199, 1.60233
6950_phu, total_loss: 5.97099, loss_dr: 0.06238, , ,
6950-whole, 1.28857, 0.31672, 2.37373, 1.60529
7000_phu, total_loss: 5.22342, loss_dr: 0.07575, , ,
7000-whole, 1.28873, 0.31670, 2.37438, 1.60543
7050_phu, total_loss: 5.93879, loss_dr: 0.09567, , ,
7050-whole, 1.28846, 0.31669, 2.37346, 1.60516
7100_phu, total_loss: 6.63117, loss_dr: 0.07616, , ,
7100-whole, 1.28722, 0.31669, 2.36883, 1.60391
7150_phu, total_loss: 6.34544, loss_dr: 0.07414, , ,
7150-whole, 1.28646, 0.31669, 2.36603, 1.60315
7200_phu, total_loss: 5.87965, loss_dr: 0.07199, , ,
7200-whole, 1.28808, 0.31665, 2.37226, 1.60472
7250_phu, total_loss: 3.81971, loss_dr: 0.07095, , ,
7250-whole, 1.28944, 0.31662, 2.37739, 1.60605
7300_phu, total_loss: 5.59989, loss_dr: 0.08406, , ,
7300-whole, 1.28894, 0.31660, 2.37564, 1.60555
7350_phu, total_loss: 4.94907, loss_dr: 0.06669, , ,
7350-whole, 1.28883, 0.31659, 2.37530, 1.60541
7400_phu, total_loss: 5.28090, loss_dr: 0.08376, , ,
7400-whole, 1.28748, 0.31659, 2.37033, 1.60407
7450_phu, total_loss: 7.28329, loss_dr: 0.14458, , ,
7450-whole, 1.28633, 0.31659, 2.36599, 1.60292
7500_phu, total_loss: 4.98771, loss_dr: 0.09157, , ,
7500-whole, 1.28660, 0.31657, 2.36711, 1.60317
7550_phu, total_loss: 6.68154, loss_dr: 0.06921, , ,
7550-whole, 1.28620, 0.31656, 2.36565, 1.60276
7600_phu, total_loss: 3.89738, loss_dr: 0.05849, , ,
7600-whole, 1.28650, 0.31654, 2.36689, 1.60304
7650_phu, total_loss: 7.97435, loss_dr: 0.11995, , ,
7650-whole, 1.28677, 0.31652, 2.36802, 1.60329
7700_phu, total_loss: 6.10719, loss_dr: 0.08251, , ,
7700-whole, 1.28555, 0.31651, 2.36338, 1.60207
7750_phu, total_loss: 5.22826, loss_dr: 0.08437, , ,
7750-whole, 1.28397, 0.31652, 2.35716, 1.60049
7800_phu, total_loss: 5.76114, loss_dr: 0.07003, , ,
7800-whole, 1.28450, 0.31649, 2.35937, 1.60099
7850_phu, total_loss: 3.67856, loss_dr: 0.05005, , ,
7850-whole, 1.28226, 0.31651, 2.35021, 1.59877
7900_phu, total_loss: 5.12858, loss_dr: 0.10112, , ,
7900-whole, 1.28329, 0.31647, 2.35462, 1.59976
7950_phu, total_loss: 4.41264, loss_dr: 0.07718, , ,
7950-whole, 1.28510, 0.31643, 2.36204, 1.60153
8000_phu, total_loss: 5.35411, loss_dr: 0.07663, , ,
8000-whole, 1.28195, 0.31646, 2.34920, 1.59842
8050_phu, total_loss: 5.59969, loss_dr: 0.05319, , ,
8050-whole, 1.28361, 0.31642, 2.35623, 1.60003
8100_phu, total_loss: 4.98480, loss_dr: 0.07555, , ,
8100-whole, 1.28560, 0.31638, 2.36428, 1.60197
8150_phu, total_loss: 6.23285, loss_dr: 0.08337, , ,
8150-whole, 1.28479, 0.31637, 2.36118, 1.60116
8200_phu, total_loss: 5.09803, loss_dr: 0.02519, , ,
8200-whole, 1.28392, 0.31636, 2.35780, 1.60028
8250_phu, total_loss: 5.73249, loss_dr: 0.04355, , ,
8250-whole, 1.28369, 0.31635, 2.35696, 1.60004
8300_phu, total_loss: 6.66392, loss_dr: 0.06372, , ,
8300-whole, 1.28144, 0.31636, 2.34763, 1.59780
8350_phu, total_loss: 5.32593, loss_dr: 0.06336, , ,
8350-whole, 1.28322, 0.31632, 2.35521, 1.59954
8400_phu, total_loss: 5.96903, loss_dr: 0.06962, , ,
8400-whole, 1.28512, 0.31627, 2.36295, 1.60140
8450_phu, total_loss: 3.91690, loss_dr: 0.06967, , ,
8450-whole, 1.28322, 0.31628, 2.35536, 1.59950
8500_phu, total_loss: 6.33627, loss_dr: 0.05968, , ,
8500-whole, 1.28349, 0.31626, 2.35657, 1.59975
8550_phu, total_loss: 2.87422, loss_dr: 0.04320, , ,
8550-whole, 1.28548, 0.31622, 2.36464, 1.60170
8600_phu, total_loss: 4.46695, loss_dr: 0.06672, , ,
8600-whole, 1.28404, 0.31622, 2.35900, 1.60025
8650_phu, total_loss: 4.47539, loss_dr: 0.05400, , ,
8650-whole, 1.28405, 0.31620, 2.35912, 1.60024
8700_phu, total_loss: 4.86216, loss_dr: 0.06629, , ,
8700-whole, 1.28569, 0.31616, 2.36573, 1.60186
8750_phu, total_loss: 3.90231, loss_dr: 0.04590, , ,
8750-whole, 1.28729, 0.31613, 2.37188, 1.60341
8800_phu, total_loss: 6.06824, loss_dr: 0.08398, , ,
8800-whole, 1.28596, 0.31613, 2.36693, 1.60208
8850_phu, total_loss: 4.20441, loss_dr: 0.03629, , ,
8850-whole, 1.28569, 0.31611, 2.36599, 1.60180
8900_phu, total_loss: 4.42662, loss_dr: 0.03770, , ,
8900-whole, 1.28631, 0.31608, 2.36846, 1.60240
8950_phu, total_loss: 5.45408, loss_dr: 0.04706, , ,
8950-whole, 1.28635, 0.31607, 2.36871, 1.60242
9000_phu, total_loss: 6.13364, loss_dr: 0.06032, , ,
9000-whole, 1.28639, 0.31605, 2.36895, 1.60244
9050_phu, total_loss: 5.44214, loss_dr: 0.03405, , ,
9050-whole, 1.28499, 0.31604, 2.36363, 1.60104
9100_phu, total_loss: 4.24282, loss_dr: 0.06940, , ,
9100-whole, 1.28696, 0.31601, 2.37126, 1.60296
9150_phu, total_loss: 3.38346, loss_dr: 0.03284, , ,
9150-whole, 1.28657, 0.31599, 2.36990, 1.60256
9200_phu, total_loss: 3.41947, loss_dr: 0.03679, , ,
9200-whole, 1.28583, 0.31597, 2.36715, 1.60180
9250_phu, total_loss: 5.35825, loss_dr: 0.05201, , ,
9250-whole, 1.28897, 0.31592, 2.37895, 1.60489
9300_phu, total_loss: 5.91286, loss_dr: 0.07492, , ,
9300-whole, 1.28902, 0.31590, 2.37921, 1.60492
9350_phu, total_loss: 4.90990, loss_dr: 0.06801, , ,
9350-whole, 1.28802, 0.31590, 2.37566, 1.60391
9400_phu, total_loss: 5.70370, loss_dr: 0.07887, , ,
9400-whole, 1.28654, 0.31589, 2.37021, 1.60243
9450_phu, total_loss: 6.11590, loss_dr: 0.06482, , ,
9450-whole, 1.28836, 0.31586, 2.37710, 1.60422
9500_phu, total_loss: 5.26412, loss_dr: 0.03528, , ,
9500-whole, 1.28491, 0.31588, 2.36413, 1.60079
9550_phu, total_loss: 4.35986, loss_dr: 0.06512, , ,
9550-whole, 1.28791, 0.31582, 2.37560, 1.60373
9600_phu, total_loss: 4.35326, loss_dr: 0.06129, , ,
9600-whole, 1.28759, 0.31581, 2.37453, 1.60340
9650_phu, total_loss: 5.85719, loss_dr: 0.05111, , ,
9650-whole, 1.28635, 0.31580, 2.36996, 1.60216
9700_phu, total_loss: 4.12502, loss_dr: 0.07648, , ,
9700-whole, 1.28545, 0.31580, 2.36661, 1.60125
9750_phu, total_loss: 5.92956, loss_dr: 0.03726, , ,
9750-whole, 1.28465, 0.31579, 2.36363, 1.60044
9800_phu, total_loss: 4.69984, loss_dr: 0.04738, , ,
9800-whole, 1.28753, 0.31573, 2.37463, 1.60326
9850_phu, total_loss: 5.63449, loss_dr: 0.03483, , ,
9850-whole, 1.28706, 0.31572, 2.37300, 1.60278
9900_phu, total_loss: 5.18513, loss_dr: 0.07932, , ,
9900-whole, 1.28712, 0.31570, 2.37330, 1.60282
9950_phu, total_loss: 4.42076, loss_dr: 0.06383, , ,
9950-whole, 1.28719, 0.31568, 2.37365, 1.60287
10000_phu, total_loss: 2.97658, loss_dr: 0.04985, , ,
10000-whole, 1.28571, 0.31568, 2.36820, 1.60139
10050_phu, total_loss: 5.28133, loss_dr: 0.03788, , ,
10050-whole, 1.28875, 0.31562, 2.37954, 1.60438
10100_phu, total_loss: 5.66263, loss_dr: 0.03981, , ,
10100-whole, 1.28539, 0.31565, 2.36716, 1.60104
10150_phu, total_loss: 4.87914, loss_dr: 0.07173, , ,
10150-whole, 1.28657, 0.31561, 2.37170, 1.60218
10200_phu, total_loss: 5.14876, loss_dr: 0.04207, , ,
10200-whole, 1.28588, 0.31560, 2.36922, 1.60149
10250_phu, total_loss: 5.54873, loss_dr: 0.04121, , ,
10250-whole, 1.28750, 0.31556, 2.37535, 1.60306
10300_phu, total_loss: 5.23497, loss_dr: 0.05423, , ,
10300-whole, 1.28934, 0.31553, 2.38206, 1.60487
10350_phu, total_loss: 4.71829, loss_dr: 0.04460, , ,
10350-whole, 1.28601, 0.31555, 2.36996, 1.60155
10400_phu, total_loss: 4.67620, loss_dr: 0.03239, , ,
10400-whole, 1.28777, 0.31550, 2.37658, 1.60327
10450_phu, total_loss: 3.70433, loss_dr: 0.08757, , ,
10450-whole, 1.28716, 0.31549, 2.37443, 1.60265
10500_phu, total_loss: 3.94739, loss_dr: 0.09034, , ,
10500-whole, 1.28632, 0.31548, 2.37142, 1.60181
10550_phu, total_loss: 4.86860, loss_dr: 0.04277, , ,
10550-whole, 1.28680, 0.31546, 2.37328, 1.60226
10600_phu, total_loss: 6.45846, loss_dr: 0.08278, , ,
10600-whole, 1.28709, 0.31544, 2.37446, 1.60253
10650_phu, total_loss: 3.98276, loss_dr: 0.05699, , ,
10650-whole, 1.28594, 0.31543, 2.37028, 1.60137
10700_phu, total_loss: 4.04138, loss_dr: 0.04238, , ,
10700-whole, 1.28554, 0.31541, 2.36887, 1.60095
10750_phu, total_loss: 4.48889, loss_dr: 0.07568, , ,
10750-whole, 1.28653, 0.31539, 2.37267, 1.60192
10800_phu, total_loss: 3.61000, loss_dr: 0.04796, , ,
10800-whole, 1.28661, 0.31537, 2.37307, 1.60198
10850_phu, total_loss: 5.77127, loss_dr: 0.03795, , ,
10850-whole, 1.28694, 0.31535, 2.37437, 1.60229
10900_phu, total_loss: 3.23095, loss_dr: 0.03797, , ,
10900-whole, 1.28812, 0.31531, 2.37875, 1.60343
10950_phu, total_loss: 5.59008, loss_dr: 0.03885, , ,
10950-whole, 1.28907, 0.31528, 2.38225, 1.60435
11000_phu, total_loss: 5.35415, loss_dr: 0.05739, , ,
11000-whole, 1.29045, 0.31525, 2.38716, 1.60569
11050_phu, total_loss: 4.80016, loss_dr: 0.02465, , ,
11050-whole, 1.29110, 0.31522, 2.38948, 1.60632
11100_phu, total_loss: 5.14943, loss_dr: 0.04768, , ,
11100-whole, 1.28907, 0.31522, 2.38251, 1.60429
11150_phu, total_loss: 5.36904, loss_dr: 0.04808, , ,
11150-whole, 1.28867, 0.31521, 2.38118, 1.60388
11200_phu, total_loss: 5.14669, loss_dr: 0.03839, , ,
11200-whole, 1.28838, 0.31519, 2.38021, 1.60357
11250_phu, total_loss: 6.47965, loss_dr: 0.03576, , ,
11250-whole, 1.29088, 0.31514, 2.38907, 1.60602
11300_phu, total_loss: 4.15951, loss_dr: 0.03678, , ,
11300-whole, 1.28563, 0.31519, 2.37035, 1.60082
11350_phu, total_loss: 5.26730, loss_dr: 0.03754, , ,
11350-whole, 1.28517, 0.31517, 2.36870, 1.60034
11400_phu, total_loss: 5.05742, loss_dr: 0.06039, , ,
11400-whole, 1.28397, 0.31517, 2.36419, 1.59914
11450_phu, total_loss: 3.63623, loss_dr: 0.06369, , ,
11450-whole, 1.28309, 0.31516, 2.36085, 1.59825
11500_phu, total_loss: 5.98250, loss_dr: 0.07218, , ,
11500-whole, 1.28099, 0.31517, 2.35251, 1.59616
11550_phu, total_loss: 4.85221, loss_dr: 0.07352, , ,
11550-whole, 1.28322, 0.31512, 2.36159, 1.59834
11600_phu, total_loss: 4.89460, loss_dr: 0.04667, , ,
11600-whole, 1.28281, 0.31510, 2.36003, 1.59791
11650_phu, total_loss: 5.17991, loss_dr: 0.07788, , ,
11650-whole, 1.28185, 0.31510, 2.35629, 1.59695
11700_phu, total_loss: 5.42030, loss_dr: 0.03755, , ,
11700-whole, 1.28245, 0.31507, 2.35880, 1.59752
11750_phu, total_loss: 5.04054, loss_dr: 0.03955, , ,
11750-whole, 1.28340, 0.31504, 2.36264, 1.59844
11800_phu, total_loss: 5.93583, loss_dr: 0.05859, , ,
11800-whole, 1.28330, 0.31502, 2.36236, 1.59833
11850_phu, total_loss: 5.74038, loss_dr: 0.04580, , ,
11850-whole, 1.28294, 0.31501, 2.36101, 1.59794
11900_phu, total_loss: 4.07427, loss_dr: 0.08873, , ,
11900-whole, 1.28347, 0.31499, 2.36319, 1.59846
11950_phu, total_loss: 5.51810, loss_dr: 0.04021, , ,
11950-whole, 1.28669, 0.31493, 2.37545, 1.60162
12000_phu, total_loss: 5.61122, loss_dr: 0.09541, , ,
12000-whole, 1.28682, 0.31491, 2.37600, 1.60172
12050_phu, total_loss: 4.74983, loss_dr: 0.03670, , ,
12050-whole, 1.28647, 0.31489, 2.37481, 1.60136
12100_phu, total_loss: 6.43648, loss_dr: 0.06693, , ,
12100-whole, 1.28520, 0.31489, 2.37021, 1.60009
12150_phu, total_loss: 5.55696, loss_dr: 0.03521, , ,
12150-whole, 1.28458, 0.31487, 2.36798, 1.59946
12200_phu, total_loss: 5.53034, loss_dr: 0.05503, , ,
12200-whole, 1.28620, 0.31483, 2.37409, 1.60103
12250_phu, total_loss: 3.86113, loss_dr: 0.07332, , ,
12250-whole, 1.28765, 0.31480, 2.37949, 1.60245
12300_phu, total_loss: 4.65558, loss_dr: 0.03726, , ,
12300-whole, 1.28714, 0.31479, 2.37770, 1.60192
12350_phu, total_loss: 5.27535, loss_dr: 0.08333, , ,
12350-whole, 1.28709, 0.31477, 2.37761, 1.60186
12400_phu, total_loss: 5.11378, loss_dr: 0.07582, , ,
12400-whole, 1.28540, 0.31477, 2.37152, 1.60017
12450_phu, total_loss: 5.52948, loss_dr: 0.05736, , ,
12450-whole, 1.28418, 0.31477, 2.36701, 1.59895
12500_phu, total_loss: 4.18859, loss_dr: 0.05194, , ,
